"ride_id","rideable_type","started_at","ended_at","start_station_name","start_station_id","end_station_name","end_station_id","start_lat","start_lng","end_lat","end_lng","member_casual"
"7B566EC48A84E2E8","electric_bike","2024-05-31 19:18:33","2024-05-31 19:49:57","Medford Sq - Riverside Ave at River St","F32002","Foss Park","S32015",42.417593002,-71.108155847,42.39108438146733,-71.09039425849915,"member"
"DF912B243A861352","electric_bike","2024-05-17 17:57:00","2024-05-17 18:17:03","Williams St at Washington St","D32040","Newbury St at Hereford St","B32000",42.306560159,-71.107702017,42.348717,-71.085954,"member"
"98AC699196910053","classic_bike","2024-05-11 23:32:25","2024-05-11 23:39:11","Curtis Hall - South St at Centre St","E32001","High St at Cypress St","K32010",42.309054,-71.11543,42.32464510949409,-71.12135231494904,"member"
"E0D1D12FC9846D8A","classic_bike","2024-05-04 15:22:27","2024-05-04 15:37:51","Mugar Way at Beacon St","D32017","Morgan Ave at North First St","M32086",42.355536284897084,-71.07286870479584,42.37197725963389,-71.07585847383234,"member"
"716A42A79EEAE8D2","classic_bike","2024-05-05 00:59:29","2024-05-05 01:05:50","Tremont St at West St","D32014","Harrison Ave at Mullins Way","C32057",42.354979,-71.063348,42.34521562115022,-71.0638403149278,"member"
"AC65C11AA199B719","classic_bike","2024-05-29 16:09:11","2024-05-29 16:36:58","Union Square - Brighton Ave at Cambridge St","A32001","Flat 9 at Whittier","B32064",42.353334,-71.137313,42.33420351352245,-71.08767616843123,"member"
"C7738E70E845ED6D","classic_bike","2024-05-02 12:11:18","2024-05-02 12:24:31","MIT at Mass Ave / Amherst St","M32006","Newbury St at Hereford St","B32000",42.3581,-71.093198,42.348717,-71.085954,"member"
"491B36BCC680817D","classic_bike","2024-05-27 09:57:02","2024-05-27 10:03:42","MIT at Mass Ave / Amherst St","M32006","Newbury St at Hereford St","B32000",42.3581,-71.093198,42.348717,-71.085954,"casual"
"15EB020B08AD9CAC","electric_bike","2024-05-14 08:09:34","2024-05-14 08:24:35","Valenti Way at Haverhill St","A32053","Pier 4 Blvd at Autumn Ln","C32107",42.364622831,-71.059373379,42.3502102,-71.0446705,"member"
"ECCC791AA7C7A928","electric_bike","2024-05-15 08:20:02","2024-05-15 08:32:07","Valenti Way at Haverhill St","A32053","Pier 4 Blvd at Autumn Ln","C32107",42.365022063,-71.059512138,42.3502102,-71.0446705,"member"
"73BB322DCD24CA23","electric_bike","2024-05-18 17:01:25","2024-05-18 17:07:20","MIT at Mass Ave / Amherst St","M32006","Newbury St at Hereford St","B32000",42.358316064,-71.093354106,42.348717,-71.085954,"member"
"DADB4D3499839580","classic_bike","2024-05-25 20:59:31","2024-05-25 21:05:04","Tappan St at Brookline Hills MBTA","K32008","High St at Cypress St","K32010",42.331370168043215,-71.1268836054569,42.32464510949409,-71.12135231494904,"member"
"1CC9AF4CF321E5E2","classic_bike","2024-05-03 23:32:27","2024-05-03 23:36:46","Tappan St at Brookline Hills MBTA","K32008","High St at Cypress St","K32010",42.331370168043215,-71.1268836054569,42.32464510949409,-71.12135231494904,"member"
"3D659FEC56C8114F","classic_bike","2024-05-30 23:45:57","2024-05-30 23:49:48","Tappan St at Brookline Hills MBTA","K32008","High St at Cypress St","K32010",42.331370168043215,-71.1268836054569,42.32464510949409,-71.12135231494904,"member"
"C963E463EE3472F0","classic_bike","2024-05-24 22:20:49","2024-05-24 22:25:51","Tappan St at Brookline Hills MBTA","K32008","High St at Cypress St","K32010",42.331370168043215,-71.1268836054569,42.32464510949409,-71.12135231494904,"member"
"47966587F48540D6","classic_bike","2024-05-30 21:50:07","2024-05-30 22:08:47","Valenti Way at Haverhill St","A32053","Third at Binney","M32048",42.36473898691789,-71.05934903025626,42.36544486137399,-71.08277142047882,"member"
"8AA26778350E6A7F","classic_bike","2024-05-31 11:00:50","2024-05-31 11:08:29","Lesley University","M32039","Davis Square","S32006",42.38674802045056,-71.11901879310608,42.396969,-71.123024,"member"
"E80F7C882D4432E9","classic_bike","2024-05-31 06:09:08","2024-05-31 06:16:43","Lesley University","M32039","Davis Square","S32006",42.38674802045056,-71.11901879310608,42.396969,-71.123024,"member"
"0C9E0600C127640F","classic_bike","2024-05-02 08:44:24","2024-05-02 08:57:00","Hyde Square - Barbara St at Centre St","E32003","1200 Beacon St","K32015",42.32176525723952,-71.10984160567114,42.34414898749529,-71.11467361450195,"member"
"C6690884A8563B49","electric_bike","2024-05-17 13:55:57","2024-05-17 14:07:44","Coolidge Sq.","W32001","Oak Square - 615 Washington St","D32031",42.372228026,-71.15677762,42.35057,-71.166491,"member"
"452F36046810C5DC","classic_bike","2024-05-06 06:37:22","2024-05-06 06:53:40","Washington St at Lenox St","C32005","Third at Binney","M32048",42.3350989929096,-71.07903778553009,42.36544486137399,-71.08277142047882,"member"
"5C741070C4F32CAD","electric_bike","2024-05-13 20:03:41","2024-05-13 20:19:27","Mugar Way at Beacon St","D32017","Commonwealth Ave at Naples Rd","E32016",42.355559945,-71.072855234,42.351911,-71.123798,"member"
"8D42A03EF5D3C342","classic_bike","2024-05-24 19:08:27","2024-05-24 19:21:38","Mugar Way at Beacon St","D32017","Third at Binney","M32048",42.355536284897084,-71.07286870479584,42.36544486137399,-71.08277142047882,"member"
"DCA62BF21C08316A","classic_bike","2024-05-03 17:31:15","2024-05-03 18:14:10","Valenti Way at Haverhill St","A32053","1200 Beacon St","K32015",42.36473898691789,-71.05934903025626,42.34414898749529,-71.11467361450195,"member"
"055406D2A2BDEBFD","classic_bike","2024-05-04 22:23:27","2024-05-04 22:34:45","MIT at Mass Ave / Amherst St","M32006","Third at Binney","M32048",42.3581,-71.093198,42.36544486137399,-71.08277142047882,"member"
"1F323E70C0D7EECA","classic_bike","2024-05-12 10:51:07","2024-05-12 10:58:05","MIT at Mass Ave / Amherst St","M32006","Third at Binney","M32048",42.3581,-71.093198,42.36544486137399,-71.08277142047882,"member"
"468E4BB5365640E9","classic_bike","2024-05-13 16:53:11","2024-05-13 17:17:24","Valenti Way at Haverhill St","A32053","Davis Square","S32006",42.36473898691789,-71.05934903025626,42.396969,-71.123024,"member"
"18B280663D1F27B3","classic_bike","2024-05-17 06:50:16","2024-05-17 07:14:09","Lesley University","M32039","Railroad Lot and Minuteman Bikeway","L32001",42.38674802045056,-71.11901879310608,42.41606457115141,-71.15336636682059,"member"
"A72FBF213BCBC552","classic_bike","2024-05-28 11:47:46","2024-05-28 11:58:44","Maverick St at Massport Path","A32044","Day Sq","A32051",42.36774122306014,-71.0333597474255,42.379295,-71.027733,"member"
"5F4EE99D47FB9250","classic_bike","2024-05-13 16:34:08","2024-05-13 16:42:51","Church St","M32087","Danehy Park","M32031",42.37433925370521,-71.11966431146357,42.388966,-71.132788,"member"
"AECCA26AE2AA9318","classic_bike","2024-05-06 15:53:30","2024-05-06 16:10:30","359 Broadway - Broadway at Fayette Street","M32026","Danehy Park","M32031",42.370803,-71.104412,42.388966,-71.132788,"member"
"0CE8DE6A5B4A1A07","electric_bike","2024-05-15 17:55:49","2024-05-15 18:04:42","West End Park","D32022","Berkshire Street at Cambridge Street","M32067",42.365764618,-71.064680696,42.37207657915397,-71.08995433905875,"member"
"6C707F799FA97CF5","classic_bike","2024-05-17 15:55:35","2024-05-17 16:03:50","Binney St / Sixth St","M32027","Berkshire Street at Cambridge Street","M32067",42.36608797388682,-71.08633603909765,42.37207657915397,-71.08995433905875,"member"
"212C4E8C31BCACA5","classic_bike","2024-05-26 13:10:57","2024-05-26 13:40:03","Maverick St at Massport Path","A32044","Bennington St at Constitution Beach","A32039",42.36774122306014,-71.0333597474255,42.385223935870535,-71.01063068965232,"casual"
"C702A35162A00C16","classic_bike","2024-05-02 16:25:12","2024-05-02 16:50:04","Maverick St at Massport Path","A32044","Bennington St at Constitution Beach","A32039",42.36774122306014,-71.0333597474255,42.385223935870535,-71.01063068965232,"member"
"000FA501E5AD98C3","classic_bike","2024-05-27 11:44:57","2024-05-27 12:02:41","Maverick St at Massport Path","A32044","Central Square East Boston","A32041",42.36774122306014,-71.0333597474255,42.37544912547037,-71.03918548682486,"casual"
"78E1895D1315CD05","classic_bike","2024-05-27 11:44:39","2024-05-27 12:03:16","Maverick St at Massport Path","A32044","Central Square East Boston","A32041",42.36774122306014,-71.0333597474255,42.37544912547037,-71.03918548682486,"casual"
"497A2704F89D4D7F","classic_bike","2024-05-29 17:43:27","2024-05-29 17:57:49","Piers Park","A32029","Central Square East Boston","A32041",42.36501119822304,-71.03528559207916,42.37544912547037,-71.03918548682486,"member"
"D251F029F272D755","classic_bike","2024-05-14 21:28:30","2024-05-14 21:35:23","Valenti Way at Haverhill St","A32053","Lewis Wharf at Atlantic Ave","D32006",42.36473898691789,-71.05934903025626,42.363871,-71.050877,"member"
"D2C36F22EFF27B1D","classic_bike","2024-05-28 18:28:23","2024-05-28 18:51:58","MIT at Mass Ave / Amherst St","M32006","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","M32014",42.3581,-71.093198,42.366621,-71.114214,"casual"
"76550721067E1074","electric_bike","2024-05-06 18:08:20","2024-05-06 18:32:09","NCAAA - Walnut Ave at Crawford St","B32027","Harvard Ave at Brainerd Rd","D32035",42.316886425,-71.091901064,42.34953016890375,-71.13022770741735,"member"
"E4F3F21E1951B2D3","classic_bike","2024-05-03 15:44:05","2024-05-03 15:50:41","Union Square - Brighton Ave at Cambridge St","A32001","Harvard Ave at Brainerd Rd","D32035",42.353334,-71.137313,42.34953016890375,-71.13022770741735,"member"
"5FB06705CE8D1BAB","classic_bike","2024-05-27 15:05:45","2024-05-27 16:08:43","Union Square - Brighton Ave at Cambridge St","A32001","Brighton Mills - 370 Western Ave","A32005",42.353334,-71.137313,42.3615457081725,-71.13776206970215,"member"
"D7A3B5C873F5A350","electric_bike","2024-05-15 09:41:58","2024-05-15 09:53:13","Union Square - Brighton Ave at Cambridge St","A32001","Boylston St at Fairfield St","C32008",42.353392243,-71.137196183,42.348803822833936,-71.08236908912659,"member"
"4655ECA8280F11E1","classic_bike","2024-05-25 19:50:40","2024-05-25 19:54:01","Boylston St at Exeter St","D32046","Boylston St at Berkeley St","D32013",42.349589423682445,-71.0794677917329,42.3511419825475,-71.07329249382019,"member"
"1263479D5CF3BAA3","classic_bike","2024-05-04 21:57:36","2024-05-04 22:00:47","Hyde Square - Barbara St at Centre St","E32003","Stony Brook T Stop","D32041",42.32176525723952,-71.10984160567114,42.316966,-71.104374,"member"
"FA94A2B111E82F3B","electric_bike","2024-05-03 17:30:20","2024-05-03 17:34:07","Hyde Square - Barbara St at Centre St","E32003","Stony Brook T Stop","D32041",42.321585894,-71.110033274,42.316966,-71.104374,"member"
"1CA1DE3850A7CF7C","electric_bike","2024-05-11 07:49:51","2024-05-11 08:01:06","Hyde Square - Barbara St at Centre St","E32003","Roslindale Village - South St","C32047",42.321644902,-71.109986186,42.287072,-71.127754,"member"
"A7ACC7527945E4EB","classic_bike","2024-05-07 18:10:59","2024-05-07 18:39:05","NCAAA - Walnut Ave at Crawford St","B32027","Roslindale Village - South St","C32047",42.316902,-71.091946,42.287072,-71.127754,"casual"
"4FDF42C4A7FB86FA","classic_bike","2024-05-07 08:48:54","2024-05-07 08:52:53","Valenti Way at Haverhill St","A32053","Congress St at Boston City Hall","D32009",42.36473898691789,-71.05934903025626,42.36041774637169,-71.05752243543975,"member"
"EAB8811844910B22","classic_bike","2024-05-26 09:46:22","2024-05-26 09:58:39","Northbourne Rd at Hyde Park Ave","C32078","Roslindale Village - South St","C32047",42.29118034790426,-71.117736660035,42.287072,-71.127754,"member"
"7ADA0A02B38ABE3F","classic_bike","2024-05-29 12:49:28","2024-05-29 12:59:21","Forest Hills","E32010","Roslindale Village - South St","C32047",42.300923,-71.114249,42.287072,-71.127754,"member"
"4E6509C7021A7FD7","classic_bike","2024-05-24 20:20:53","2024-05-24 21:06:34","7 Acre Park","V32001","7 Acre Park","V32001",42.41143222973408,-71.06823265090497,42.41143222973408,-71.06823265090497,"casual"
"F05A5585D0D7A8A8","classic_bike","2024-05-24 20:09:03","2024-05-24 20:13:05","7 Acre Park","V32001","7 Acre Park","V32001",42.41143222973408,-71.06823265090497,42.41143222973408,-71.06823265090497,"casual"
"85FE2A8333FC8726","electric_bike","2024-05-24 20:14:30","2024-05-24 20:15:43","7 Acre Park","V32001","7 Acre Park","V32001",42.410856843,-71.067880392,42.41143222973408,-71.06823265090497,"casual"
"57337FBAE4360773","classic_bike","2024-05-15 13:36:17","2024-05-15 13:40:57","Lesley University","M32039","Lesley University","M32039",42.38674802045056,-71.11901879310608,42.38674802045056,-71.11901879310608,"member"
"0C2B75FAF1AF77A8","electric_bike","2024-05-03 21:29:10","2024-05-03 21:43:11","Bowdoin St at Quincy St","B32031","Bowdoin St at Quincy St","B32031",42.307815075,-71.065169811,42.30785224238503,-71.06512248516083,"member"
"CBFF32BAFB0E7869","classic_bike","2024-05-21 07:58:24","2024-05-21 07:59:36","Lesley University","M32039","Lesley University","M32039",42.38674802045056,-71.11901879310608,42.38674802045056,-71.11901879310608,"member"
"537A451F57280E1C","electric_bike","2024-05-26 18:35:10","2024-05-26 19:00:07","Hyde Square - Barbara St at Centre St","E32003","Congress St at Boston City Hall","D32009",42.321618199,-71.10999608,42.36041774637169,-71.05752243543975,"member"
"F1C75FFCBBF6B51B","classic_bike","2024-05-04 10:42:05","2024-05-04 10:45:28","Mugar Way at Beacon St","D32017","Mugar Way at Beacon St","D32017",42.355536284897084,-71.07286870479584,42.355536284897084,-71.07286870479584,"casual"
"8821E7813F987662","classic_bike","2024-05-22 10:08:30","2024-05-22 10:33:07","Mugar Way at Beacon St","D32017","Mugar Way at Beacon St","D32017",42.355536284897084,-71.07286870479584,42.355536284897084,-71.07286870479584,"member"
"DD44DE56BA310896","classic_bike","2024-05-02 08:28:47","2024-05-02 08:48:56","Lenox St at Kendall St","D32061","Church St","M32087",42.33759485033856,-71.08255058528357,42.37433925370521,-71.11966431146357,"member"
"FBEE7EEA1F592DE8","electric_bike","2024-05-06 14:07:01","2024-05-06 14:17:46","Main Street/Albany Street/Technology Square","M32080","Mugar Way at Beacon St","D32017",42.363056183,-71.091665268,42.355536284897084,-71.07286870479584,"member"
"1CBC259082740E10","classic_bike","2024-05-04 15:38:45","2024-05-04 15:58:27","Union Square - Brighton Ave at Cambridge St","A32001","Church St","M32087",42.353334,-71.137313,42.37433925370521,-71.11966431146357,"member"
"5DA280AA3C960058","classic_bike","2024-05-10 22:28:00","2024-05-10 22:31:32","Washington St at Melnea Cass Blvd","B32026","Washington St at Lenox St","C32005",42.332817,-71.081198,42.3350989929096,-71.07903778553009,"member"
"F0AACADB14D8CED4","classic_bike","2024-05-03 16:49:31","2024-05-03 17:32:06","Mt Auburn","M32043","Mugar Way at Beacon St","D32017",42.37478628706384,-71.13320231437683,42.355536284897084,-71.07286870479584,"member"
"C6772C5A7BC12A72","classic_bike","2024-05-04 19:33:31","2024-05-04 19:38:17","Beacon St at Charles St","D32024","Tremont St at West St","D32014",42.356052,-71.069849,42.354979,-71.063348,"member"
"D9A9ABF6941507FC","classic_bike","2024-05-06 13:50:29","2024-05-06 15:18:20","Mugar Way at Beacon St","D32017","Mugar Way at Beacon St","D32017",42.355536284897084,-71.07286870479584,42.355536284897084,-71.07286870479584,"casual"
"A67F3E13212B65BC","electric_bike","2024-05-12 15:03:09","2024-05-12 15:06:21","Mugar Way at Beacon St","D32017","Mugar Way at Beacon St","D32017",42.355632782,-71.072893858,42.355536284897084,-71.07286870479584,"member"
"9D80B0FC91A4E86C","classic_bike","2024-05-26 15:21:45","2024-05-26 15:22:03","Brookline Village - Station Street at MBTA","K32003","Brookline Village - Station Street at MBTA","K32003",42.33274392304887,-71.11626680949485,42.33274392304887,-71.11626680949485,"member"
"08FE0A7E635C7CC8","classic_bike","2024-05-23 15:43:57","2024-05-23 16:07:36","Williams St at Washington St","D32040","Brookline Village - Station Street at MBTA","K32003",42.306539,-71.107669,42.33274392304887,-71.11626680949485,"member"
"2B0B54742B32DF99","classic_bike","2024-05-03 10:01:41","2024-05-03 10:19:04","Hyde Square - Barbara St at Centre St","E32003","Brookline Village - Station Street at MBTA","K32003",42.32176525723952,-71.10984160567114,42.33274392304887,-71.11626680949485,"member"
"C81059F8225BFBE5","classic_bike","2024-05-23 06:08:21","2024-05-23 06:13:05","Graham and Parks School – Linnaean St at Walker St","M32068","Church St","M32087",42.38294430172271,-71.12449831038248,42.37433925370521,-71.11966431146357,"member"
"1DFEFC8217A646D1","classic_bike","2024-05-13 10:31:16","2024-05-13 10:39:24","359 Broadway - Broadway at Fayette Street","M32026","Church St","M32087",42.370803,-71.104412,42.37433925370521,-71.11966431146357,"member"
"91E73519085539A6","classic_bike","2024-05-11 10:10:53","2024-05-11 10:18:23","359 Broadway - Broadway at Fayette Street","M32026","Church St","M32087",42.370803,-71.104412,42.37433925370521,-71.11966431146357,"member"
"0DE323B46F77EE60","electric_bike","2024-05-09 10:11:23","2024-05-09 10:16:00","359 Broadway - Broadway at Fayette Street","M32026","Church St","M32087",42.370788336,-71.104464173,42.37433925370521,-71.11966431146357,"member"
"B4B87FA7A104E85D","classic_bike","2024-05-04 18:10:58","2024-05-04 18:38:53","Broad St at Central St","A32047","Tremont St at West St","D32014",42.35849449039304,-71.05426469875965,42.354979,-71.063348,"casual"
"993CD5179856D852","classic_bike","2024-05-04 18:10:42","2024-05-04 18:38:45","Broad St at Central St","A32047","Tremont St at West St","D32014",42.35849449039304,-71.05426469875965,42.354979,-71.063348,"casual"
"CDC853F18AFE7BF7","classic_bike","2024-05-04 21:45:29","2024-05-04 21:50:44","S Huntington Ave at Heath St","E32007","Brookline Village - Station Street at MBTA","K32003",42.32760387040573,-71.11089169979095,42.33274392304887,-71.11626680949485,"member"
"9C9D1002A1FD4EFC","classic_bike","2024-05-05 07:41:56","2024-05-05 07:48:18","One Brigham Circle","B32036","Brookline Village - Station Street at MBTA","K32003",42.333922701369964,-71.10446508982932,42.33274392304887,-71.11626680949485,"member"
"2E90FBBC5C107840","classic_bike","2024-05-26 21:11:51","2024-05-26 21:17:51","S Huntington Ave at Heath St","E32007","Brookline Village - Station Street at MBTA","K32003",42.32760387040573,-71.11089169979095,42.33274392304887,-71.11626680949485,"member"
"A916B7B595E1ED75","electric_bike","2024-05-31 20:06:16","2024-05-31 20:40:20","MIT Hayward St at Amherst St","M32071","Brookline Village - Station Street at MBTA","K32003",42.360920906,-71.085468888,42.33274392304887,-71.11626680949485,"member"
"C90861038FC93CC0","classic_bike","2024-05-07 18:44:18","2024-05-07 19:23:01","Copley Square - Dartmouth St at Boylston St","D32005","Assembly Square T","S32018",42.34992828230057,-71.07739206866427,42.392232840046276,-71.07746601104736,"member"
"EE91FF25B74893EB","classic_bike","2024-05-14 18:14:45","2024-05-14 18:23:18","Boylston St at Exeter St","D32046","Tremont St at West St","D32014",42.349589423682445,-71.0794677917329,42.354979,-71.063348,"member"
"0A4F88572904FD42","classic_bike","2024-05-10 15:01:26","2024-05-10 15:51:09","Church St","M32087","Church St","M32087",42.37433925370521,-71.11966431146357,42.37433925370521,-71.11966431146357,"casual"
"37A862AB043C583C","classic_bike","2024-05-14 16:30:18","2024-05-14 18:34:19","Mugar Way at Beacon St","D32017","Mugar Way at Beacon St","D32017",42.355536284897084,-71.07286870479584,42.355536284897084,-71.07286870479584,"casual"
"A5D62FA7D846F0E1","classic_bike","2024-05-14 16:30:31","2024-05-14 18:34:30","Mugar Way at Beacon St","D32017","Mugar Way at Beacon St","D32017",42.355536284897084,-71.07286870479584,42.355536284897084,-71.07286870479584,"casual"
"08FF176C75200680","classic_bike","2024-05-26 17:25:41","2024-05-26 17:25:58","Church St","M32087","Church St","M32087",42.37433925370521,-71.11966431146357,42.37433925370521,-71.11966431146357,"member"
"42ECB737602B69A1","classic_bike","2024-05-24 16:07:52","2024-05-24 16:08:23","Tremont St at West St","D32014","Tremont St at West St","D32014",42.354979,-71.063348,42.354979,-71.063348,"member"
"55F9F2BDEC67E216","classic_bike","2024-05-28 10:02:05","2024-05-28 10:53:30","Curtis Hall - South St at Centre St","E32001","Brookline Village - Station Street at MBTA","K32003",42.309054,-71.11543,42.33274392304887,-71.11626680949485,"casual"
"AAE8B4EB039DE316","classic_bike","2024-05-28 10:05:35","2024-05-28 10:54:01","Curtis Hall - South St at Centre St","E32001","Brookline Village - Station Street at MBTA","K32003",42.309054,-71.11543,42.33274392304887,-71.11626680949485,"casual"
"C3BE608824F21746","classic_bike","2024-05-03 17:39:01","2024-05-03 17:44:40","Hyde Square - Barbara St at Centre St","E32003","Jackson Square T Stop","E32006",42.32176525723952,-71.10984160567114,42.32293117195949,-71.10014140605927,"member"
"C6205C133470EAF4","classic_bike","2024-05-12 11:23:32","2024-05-12 11:32:41","Williams St at Washington St","D32040","Jackson Square T Stop","E32006",42.306539,-71.107669,42.32293117195949,-71.10014140605927,"member"
"95CEF4ED862D0401","electric_bike","2024-05-28 09:46:26","2024-05-28 09:52:17","Brookline Village - Station Street at MBTA","K32003","Longwood Ave at Binney St","A32004",42.332773089,-71.116303682,42.338629,-71.1065,"member"
"E38F79F4497FC0BF","electric_bike","2024-05-13 10:05:53","2024-05-13 10:11:20","Brookline Village - Station Street at MBTA","K32003","Longwood Ave at Binney St","A32004",42.332785368,-71.116324544,42.338629,-71.1065,"member"
"3D6FDAD719A99FA0","electric_bike","2024-05-21 10:05:12","2024-05-21 10:10:55","Brookline Village - Station Street at MBTA","K32003","Longwood Ave at Binney St","A32004",42.33280468,-71.116371036,42.338629,-71.1065,"member"
"57EF7E0A3E08B524","classic_bike","2024-05-23 09:47:12","2024-05-23 09:53:56","Brookline Village - Station Street at MBTA","K32003","Longwood Ave at Binney St","A32004",42.33274392304887,-71.11626680949485,42.338629,-71.1065,"member"
"F23B7B4174B3CA40","classic_bike","2024-05-06 12:55:26","2024-05-06 13:30:41","Union Square - Brighton Ave at Cambridge St","A32001","Jackson Square T Stop","E32006",42.353334,-71.137313,42.32293117195949,-71.10014140605927,"member"
"0123B70B41E3B857","classic_bike","2024-05-10 23:15:34","2024-05-10 23:34:53","Lesley University","M32039","Broadway St at Mt Pleasant St","S32014",42.38674802045056,-71.11901879310608,42.386141411639564,-71.07828140258789,"member"
"D668CF83CABA27CA","electric_bike","2024-05-14 08:06:18","2024-05-14 08:36:12","Lesley University","M32039","Longwood Ave at Binney St","A32004",42.386488438,-71.119066596,42.338629,-71.1065,"member"
"E79431FDEBF035D4","classic_bike","2024-05-04 09:21:39","2024-05-04 10:36:24","Washington St at Melnea Cass Blvd","B32026","Longwood Ave at Binney St","A32004",42.332817,-71.081198,42.338629,-71.1065,"casual"
"A0547F54D8F89EFE","classic_bike","2024-05-29 18:35:15","2024-05-29 18:40:47","955 Mass Ave","M32073","Harvard Square at Brattle St / Eliot St","M32017",42.36895180540729,-71.10998779535294,42.373328798874056,-71.12098601080106,"member"
"C2561937ED54D805","classic_bike","2024-05-11 19:37:01","2024-05-11 19:40:40","Harvard Law School at Mass Ave / Jarvis St","M32020","Harvard Square at Brattle St / Eliot St","M32017",42.379011,-71.119945,42.373328798874056,-71.12098601080106,"member"
"192FD0A15C7BBF14","classic_bike","2024-05-29 08:07:24","2024-05-29 08:11:52","Harvard Law School at Mass Ave / Jarvis St","M32020","Harvard Square at Brattle St / Eliot St","M32017",42.379011,-71.119945,42.373328798874056,-71.12098601080106,"member"
"5ADF30FBC75F1731","electric_bike","2024-05-04 13:47:48","2024-05-04 13:55:21","Valenti Way at Haverhill St","A32053","Post Office Square","D32012",42.364822507,-71.059249401,42.35585435522005,-71.05459745998814,"member"
"3479A43EB91BC186","classic_bike","2024-05-09 07:24:10","2024-05-09 07:30:10","Valenti Way at Haverhill St","A32053","Post Office Square","D32012",42.36473898691789,-71.05934903025626,42.35585435522005,-71.05459745998814,"member"
"403EAF0ABBC598BC","classic_bike","2024-05-21 07:44:57","2024-05-21 07:50:29","Valenti Way at Haverhill St","A32053","Post Office Square","D32012",42.36473898691789,-71.05934903025626,42.35585435522005,-71.05459745998814,"member"
"98FED38EE4D651F4","classic_bike","2024-05-03 22:17:05","2024-05-03 22:30:10","MIT at Mass Ave / Amherst St","M32006","Harvard Square at Brattle St / Eliot St","M32017",42.3581,-71.093198,42.373328798874056,-71.12098601080106,"casual"
"C73461D366B44694","electric_bike","2024-05-13 20:28:06","2024-05-13 20:39:06","Valenti Way at Haverhill St","A32053","Post Office Square","D32012",42.364608288,-71.059153676,42.35585435522005,-71.05459745998814,"casual"
"CA005411F8C21B98","classic_bike","2024-05-07 19:12:21","2024-05-07 19:24:43","MIT at Mass Ave / Amherst St","M32006","Harvard Square at Brattle St / Eliot St","M32017",42.3581,-71.093198,42.373328798874056,-71.12098601080106,"member"
"6AE64C4FAA92015D","classic_bike","2024-05-31 19:24:50","2024-05-31 19:56:28","MIT at Mass Ave / Amherst St","M32006","Harvard Square at Brattle St / Eliot St","M32017",42.3581,-71.093198,42.373328798874056,-71.12098601080106,"member"
"D9C8C1B56B88CFF0","classic_bike","2024-05-27 07:20:55","2024-05-27 07:32:59","Valenti Way at Haverhill St","A32053","Post Office Square","D32012",42.36473898691789,-71.05934903025626,42.35585435522005,-71.05459745998814,"casual"
"60342A5491BCB74E","classic_bike","2024-05-27 14:18:37","2024-05-27 14:24:18","Valenti Way at Haverhill St","A32053","Post Office Square","D32012",42.36473898691789,-71.05934903025626,42.35585435522005,-71.05459745998814,"member"
"D04C61BD58F69165","classic_bike","2024-05-26 15:48:40","2024-05-26 16:58:54","MIT at Mass Ave / Amherst St","M32006","Harvard Square at Brattle St / Eliot St","M32017",42.3581,-71.093198,42.373328798874056,-71.12098601080106,"casual"
"EC019B2B93D3310A","classic_bike","2024-05-10 06:46:56","2024-05-10 06:52:13","Valenti Way at Haverhill St","A32053","Blossom St at Charles St","D32050",42.36473898691789,-71.05934903025626,42.36435589027983,-71.0695936904267,"member"
"C3C8D10E1B836828","classic_bike","2024-05-13 18:48:28","2024-05-13 19:20:23","Coolidge Sq.","W32001","Harvard Square at Brattle St / Eliot St","M32017",42.372076114722866,-71.15683130688922,42.373328798874056,-71.12098601080106,"casual"
"3EE9177D72314001","classic_bike","2024-05-22 14:54:24","2024-05-22 15:01:31","Piers Park","A32029","Boston East - 126 Border St","A32036",42.36501119822304,-71.03528559207916,42.373312125824704,-71.0410200806291,"casual"
"19C43EE6434B0585","classic_bike","2024-05-31 18:56:50","2024-05-31 19:08:19","Valenti Way at Haverhill St","A32053","Post Office Square","D32012",42.36473898691789,-71.05934903025626,42.35585435522005,-71.05459745998814,"casual"
"6DDF8E5C80A2A6AC","classic_bike","2024-05-27 19:19:19","2024-05-27 19:50:20","MIT at Mass Ave / Amherst St","M32006","Thorndike Field at Minuteman Bikeway","L32005",42.3581,-71.093198,42.40016804853787,-71.14456963094199,"casual"
"953AEFF9FFEBE5D6","electric_bike","2024-05-23 18:24:50","2024-05-23 18:36:39","MIT at Mass Ave / Amherst St","M32006","Harvard Square at Brattle St / Eliot St","M32017",42.358270884,-71.093220472,42.373328798874056,-71.12098601080106,"casual"
"5F84BAAEBA25B2A6","classic_bike","2024-05-22 16:46:08","2024-05-22 16:59:23","Main Street/Albany Street/Technology Square","M32080","Post Office Square","D32012",42.3629016,-71.0915669,42.35585435522005,-71.05459745998814,"casual"
"457D0DD61481F40D","classic_bike","2024-05-20 17:17:44","2024-05-20 17:22:58","Valenti Way at Haverhill St","A32053","Blossom St at Charles St","D32050",42.36473898691789,-71.05934903025626,42.36435589027983,-71.0695936904267,"member"
"2BA1E32CE440DBD6","classic_bike","2024-05-21 15:55:44","2024-05-21 16:22:50","MIT at Mass Ave / Amherst St","M32006","Post Office Square","D32012",42.3581,-71.093198,42.35585435522005,-71.05459745998814,"member"
